IdCliente;Edad;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
341;65;Jubilado;Soltero;Universitario;No;1050000;No;No;Celular;2;Si
342;69;Jubilado;Casado;Universitario;No;443000;No;No;Celular;0;No
343;69;Jubilado;Casado;Universitario;No;542000;No;No;Celular;5;Si
344;67;Jubilado;Casado;Universitario;No;796000;No;No;Celular;2;Si
345;70;Jubilado;Casado;Enseñanza Media;No;19000;No;No;Celular;0;No
346;64;Jubilado;Casado;Universitario;No;9160000;No;No;Celular;3;No
347;65;Jubilado;Soltero;Universitario;No;1050000;No;No;Celular;0;No
348;66;Jubilado;Casado;Técnico Profesional;No;3443000;No;No;Fono Particular;0;Si
349;64;Jubilado;Casado;Universitario;No;250000;No;No;Fono Particular;0;No
350;65;Jubilado;Divorciado;Universitario;No;5028000;No;No;Celular;0;Si
351;70;Jubilado;Divorciado;Universitario;No;7111000;Si;No;Celular;0;Si
352;70;Jubilado;Casado;Técnico Profesional;No;739000;No;No;Celular;0;Si
353;64;Jubilado;Casado;Universitario;No;1843000;No;No;Celular;0;Si
354;64;Jubilado;Casado;Universitario;No;934000;No;No;Celular;0;Si
355;64;Gerente;Casado;Universitario;No;1609000;No;No;Celular;0;Si
356;65;Jubilado;Casado;Técnico Profesional;No;519000;No;No;Fono Particular;1;Si
357;70;Jubilado;Casado;Universitario;No;154000;No;No;Celular;0;No
358;67;Jubilado;Casado;Universitario;No;5539000;No;No;Fono Particular;0;Si
359;68;Jubilado;Divorciado;Universitario;No;1092000;No;No;Celular;0;No
360;63;Gerente;Casado;Universitario;No;683000;No;No;Fono Particular;0;No
361;70;Jubilado;Casado;Universitario;No;2575000;No;No;Celular;0;No
362;65;Jubilado;Casado;Técnico Profesional;No;519000;No;No;Fono Particular;0;No
363;69;Jubilado;Casado;Universitario;No;1388000;No;No;Fono Particular;6;No
364;65;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;8;Si
365;65;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;7;No
366;71;Jubilado;Casado;Universitario;No;459000;No;No;Celular;0;Si
367;68;Jubilado;Casado;Universitario;No;1641000;Si;No;Celular;0;Si
368;69;Jubilado;Casado;Universitario;No;1388000;No;No;Fono Particular;1;Si
369;71;Jubilado;Casado;Universitario;No;279000;No;No;Celular;0;No
370;65;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;3;No
371;67;Jubilado;Casado;Universitario;No;796000;No;No;Celular;3;Si
372;70;Jubilado;Divorciado;Universitario;No;7111000;Si;No;Celular;1;No
373;65;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;5;No
374;64;Jubilado;Casado;Universitario;No;448000;No;No;Celular;1;No
375;63;Jubilado;Divorciado;Universitario;No;3203000;No;No;Celular;0;Si
376;70;Jubilado;Casado;Universitario;No;253000;No;No;Celular;0;No
377;66;Jubilado;Casado;Universitario;No;1292000;No;No;Celular;0;No
378;67;Jubilado;Divorciado;Universitario;No;2308000;No;No;Fono Particular;0;Si
379;64;Jubilado;Casado;Universitario;No;448000;No;No;Celular;0;Si
380;69;Jubilado;Casado;Universitario;No;542000;No;No;Fono Particular;0;No
381;67;Jubilado;Casado;Universitario;No;508000;No;No;Celular;0;Si
382;64;Jubilado;Casado;Universitario;No;951000;No;Si;Celular;1;Si
383;66;Jubilado;Casado;Universitario;No;4657000;No;No;Fono Particular;8;Si
384;64;Trabajador Independiente;Casado;Universitario;No;132000;No;No;Celular;0;No
385;66;Jubilado;Casado;Universitario;No;796000;No;No;Celular;0;No
386;63;Jubilado;Casado;Universitario;No;763000;No;No;Celular;0;Si
387;67;Jubilado;Soltero;Técnico Profesional;No;588000;No;Si;Celular;0;No
388;64;Trabajador Independiente;Casado;Universitario;No;132000;No;No;Celular;1;No
389;70;Jubilado;Casado;Universitario;No;5715000;No;No;Celular;2;Si
390;70;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
391;70;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Celular;3;No
392;70;Jubilado;Casado;Universitario;No;2304000;No;No;Fono Particular;0;Si
393;62;Trabajador Dependiente;Casado;Enseñanza Básica;No;2600000;No;No;Celular;3;Si
394;63;Jubilado;Soltero;Universitario;No;1285000;No;No;Fono Particular;7;No
395;70;Jubilado;Casado;Universitario;No;0;No;No;Celular;0;No
396;67;Jubilado;Casado;Universitario;No;4269000;No;No;Fono Particular;0;No
397;70;Jubilado;Casado;Universitario;No;5715000;No;No;Celular;3;Si
398;64;Jubilado;Casado;Universitario;No;3561000;No;No;Fono Particular;7;Si
399;66;Jubilado;Casado;Universitario;No;4657000;No;No;Celular;16;No
400;62;Trabajador Dependiente;Casado;Enseñanza Básica;No;2321000;No;No;Celular;12;Si
401;63;Jubilado;Casado;Universitario;No;1978000;No;No;Celular;0;Si
402;68;Jubilado;Soltero;Universitario;No;614000;No;No;Celular;0;No
403;66;Trabajador Dependiente;Casado;Universitario;No;1165000;No;No;Celular;0;No
404;70;Jubilado;Casado;Universitario;No;2079000;No;No;Celular;3;No
405;68;Jubilado;Casado;Universitario;No;2000;No;No;Celular;0;No
406;69;Jubilado;Casado;Universitario;No;1612000;No;No;Celular;0;Si
407;64;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;1;No
408;69;Gerente;Casado;Universitario;No;7003000;No;No;Fono Particular;0;No
409;65;Jubilado;Casado;Universitario;No;806000;No;No;Celular;0;No
410;70;Jubilado;Casado;Universitario;No;17739000;No;No;Celular;0;No
411;65;Trabajador Dependiente;Casado;Universitario;No;4415000;No;No;Fono Particular;0;No
412;65;Jubilado;Casado;Técnico Profesional;No;1940000;No;No;Fono Particular;0;Si
413;66;Jubilado;Casado;Universitario;No;1129000;No;No;Celular;1;Si
414;66;Jubilado;Casado;Universitario;No;3856000;No;No;Celular;1;Si
415;62;Trabajador Dependiente;Casado;Técnico Profesional;No;413000;No;No;Fono Particular;0;No
416;67;Jubilado;Casado;Universitario;No;1533000;No;No;Celular;0;Si
417;66;Jubilado;Casado;Universitario;No;4657000;No;No;Celular;5;Si
418;70;Jubilado;Divorciado;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
419;66;Jubilado;Casado;Universitario;No;1129000;No;No;Celular;0;Si
420;69;Jubilado;Casado;Universitario;No;676000;No;No;Celular;0;No
421;63;Jubilado;Casado;Universitario;No;6253000;No;No;Fono Particular;0;No
422;63;Gerente;Casado;Universitario;No;6199000;No;No;Celular;0;No
423;63;Jubilado;Soltero;Universitario;No;1285000;No;No;Fono Particular;2;No
424;70;Jubilado;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
425;68;Jubilado;Casado;Universitario;No;1388000;No;No;Fono Particular;0;Si
426;69;Jubilado;Casado;Universitario;No;3232000;No;No;Celular;0;No
427;62;Trabajador Dependiente;Casado;Universitario;No;4130000;No;No;Celular;0;No
428;63;Jubilado;Casado;Universitario;No;9160000;No;No;Celular;0;No
429;64;Jubilado;Divorciado;Universitario;No;438000;No;No;Celular;0;Si
430;70;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Celular;6;No
431;63;Jubilado;Soltero;Universitario;No;1285000;No;No;Fono Particular;9;No
432;64;Jubilado;Divorciado;Universitario;No;402000;No;No;Celular;0;No
433;62;Trabajador Dependiente;Casado;Enseñanza Básica;No;2321000;No;No;Celular;6;No
434;64;Jubilado;Divorciado;Técnico Profesional;No;392000;No;No;Fono Particular;0;Si
435;66;Jubilado;Casado;Universitario;No;2064000;No;No;Celular;1;No
436;64;Trabajador Dependiente;Casado;Universitario;No;3020000;No;No;Fono Particular;3;Si
437;62;Trabajador Dependiente;Casado;Universitario;No;29941000;No;No;Fono Particular;3;No
438;64;Jubilado;Divorciado;Universitario;No;275000;No;No;Celular;1;No
439;67;Jubilado;Casado;Universitario;No;1712000;No;No;Celular;0;Si
440;69;Jubilado;Divorciado;Enseñanza Media;No;0;No;No;Celular;1;No
441;68;Empresario;Casado;Universitario;No;15265000;No;No;Celular;2;No
442;64;Jubilado;Casado;Universitario;No;2651000;No;No;Celular;0;No
443;64;Jubilado;Casado;Universitario;No;4388000;No;No;Celular;3;No
444;61;Trabajador Dependiente;Casado;Enseñanza Básica;No;2600000;No;No;Celular;1;Si
445;69;Jubilado;Casado;Universitario;No;5715000;No;No;Celular;0;Si
446;64;Técnico;Casado;Técnico Profesional;No;383000;No;No;Celular;3;No
447;63;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;1311000;No;No;Celular;1;Si
448;64;Jubilado;Casado;Universitario;No;653000;No;No;Fono Particular;1;Si
449;65;Jubilado;Divorciado;Universitario;No;5584000;No;No;Celular;0;Si
450;64;Jubilado;Casado;Universitario;No;2651000;No;No;Celular;2;No
451;68;Jubilado;Casado;Enseñanza Media;No;91000;No;No;Fono Particular;0;No
452;66;Jubilado;Divorciado;Universitario;No;1236000;Si;No;Celular;0;Si
453;69;Jubilado;Casado;Universitario;No;14220000;Si;No;Celular;0;Si
454;64;Jubilado;Casado;Universitario;No;4847000;No;No;Celular;0;No
455;69;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
456;63;Jubilado;Divorciado;Universitario;No;4380000;No;No;Celular;0;Si
457;62;Trabajador Dependiente;Soltero;Universitario;No;1285000;No;No;Fono Particular;0;No
458;62;Trabajador Dependiente;Casado;Universitario;No;3895000;No;No;Celular;0;No
459;61;Trabajador Dependiente;Casado;Enseñanza Básica;No;2600000;No;No;Celular;0;Si
460;65;Jubilado;Casado;Universitario;No;1651000;No;No;Celular;0;No
461;66;Jubilado;Casado;Enseñanza Media;No;3000;No;No;Celular;1;No
462;69;Jubilado;Divorciado;Universitario;No;261000;No;No;Celular;0;No
463;65;Gerente;Casado;Universitario;No;13297000;No;No;Celular;2;No
464;61;Trabajador Dependiente;Casado;Enseñanza Básica;No;10394000;No;No;Fono Particular;0;No
465;65;Jubilado;Casado;Técnico Profesional;No;1741000;No;No;Celular;0;No
466;68;Jubilado;Divorciado;Universitario;No;1729000;No;No;Celular;0;Si
467;66;Jubilado;Casado;Universitario;No;2064000;No;No;Celular;3;No
468;65;Jubilado;Casado;Universitario;No;1696000;No;No;Celular;0;Si
469;69;Jubilado;Casado;Universitario;No;2988000;No;No;Fono Particular;0;Si
470;67;Jubilado;Casado;Técnico Profesional;No;362000;No;No;Fono Particular;0;No
471;63;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;0;Si
472;65;Jubilado;Casado;Universitario;No;4657000;No;No;Celular;0;Si
473;64;Jubilado;Casado;Universitario;No;653000;No;No;Fono Particular;0;Si
474;67;Técnico;Casado;Técnico Profesional;No;353000;No;No;Celular;2;No
475;61;Trabajador Dependiente;Divorciado;Universitario;No;3104000;No;No;Fono Particular;1;No
476;61;Trabajador Dependiente;Casado;Enseñanza Básica;No;3230000;No;No;Celular;3;Si
477;63;Trabajador Independiente;Casado;Enseñanza Media;No;5946000;No;No;Celular;0;No
478;69;Jubilado;Casado;Universitario;No;1998000;No;No;Celular;0;No
479;62;Trabajador Dependiente;Casado;Universitario;No;2887000;No;No;Celular;0;Si
480;64;Jubilado;Casado;Universitario;No;4388000;No;No;Celular;0;Si
481;64;Técnico;Casado;Técnico Profesional;No;383000;No;No;Celular;0;Si
482;63;Jubilado;Casado;Universitario;No;3561000;No;No;Fono Particular;0;Si
483;67;Jubilado;Casado;Universitario;No;2171000;No;No;Celular;0;No
484;67;Trabajador Dependiente;Casado;Enseñanza Básica;No;227000;No;No;Celular;0;No
485;63;Jubilado;Casado;Universitario;No;951000;No;Si;Celular;0;No
486;68;Jubilado;Casado;Universitario;No;1486000;No;No;Fono Particular;0;No
487;63;Jubilado;Divorciado;Universitario;No;780000;No;No;Fono Particular;0;No
488;67;Jubilado;Casado;Universitario;No;2575000;No;No;Fono Particular;0;Si
489;60;Trabajador Dependiente;Casado;Técnico Profesional;No;647000;No;No;Fono Particular;1;No
490;66;Jubilado;Casado;Universitario;No;3782000;No;No;Celular;0;No
491;63;Jubilado;Divorciado;Universitario;No;383000;No;No;Celular;0;No
492;63;Jubilado;Casado;Universitario;No;6422000;No;No;Celular;0;Si
493;65;Jubilado;Casado;Técnico Profesional;No;1236000;No;No;Celular;0;No
494;63;Jubilado;Casado;Universitario;No;7781000;No;No;Celular;0;No
495;67;Gerente;Casado;Universitario;No;5563000;No;No;Celular;0;No
496;64;Trabajador Dependiente;Casado;Universitario;No;4000;No;No;Celular;9;No
497;64;Jubilado;Divorciado;Universitario;No;4531000;No;No;Celular;0;No
498;65;Jubilado;Casado;Universitario;No;1164000;No;No;Fono Particular;2;No
499;68;Jubilado;Divorciado;Universitario;No;828000;No;No;Celular;0;No
500;62;Trabajador Dependiente;Casado;Enseñanza Básica;No;2346000;No;No;Celular;6;No
501;63;Jubilado;Casado;Universitario;No;1310000;No;No;Celular;1;No
502;60;Gerente;Casado;Universitario;No;1295000;No;No;Celular;0;No
503;65;Jubilado;Casado;Universitario;No;15834000;No;No;Celular;1;No
504;63;Jubilado;Casado;Universitario;No;4982000;No;No;Celular;0;No
505;64;Jubilado;Casado;Universitario;No;616000;No;No;Celular;1;No
506;61;Trabajador Dependiente;Casado;Universitario;No;2815000;No;No;Celular;1;No
507;61;Trabajador Dependiente;Casado;Universitario;No;2626000;No;No;Fono Particular;2;No
508;60;Trabajador Dependiente;Casado;Enseñanza Básica;No;3230000;No;No;Celular;1;No
509;63;Jubilado;Casado;Universitario;No;2795000;No;No;Celular;0;Si
510;63;Jubilado;Divorciado;Universitario;No;482000;No;No;Fono Particular;2;Si
511;61;Trabajador Dependiente;Casado;Universitario;No;1024000;No;No;Celular;0;No
512;61;Trabajador Dependiente;Casado;Técnico Profesional;No;853000;No;No;Celular;0;No
513;63;Jubilado;Divorciado;Universitario;No;275000;No;No;Celular;0;No
514;64;Gerente;Casado;Universitario;No;13297000;No;No;Celular;0;No
515;68;Jubilado;Divorciado;Universitario;No;4572000;No;No;Celular;16;No
516;68;Jubilado;Casado;Universitario;No;324000;No;No;Celular;7;No
517;68;Jubilado;Casado;Enseñanza Media;No;0;No;No;Celular;5;No
518;67;Jubilado;Divorciado;Universitario;No;6850000;No;No;Fono Particular;4;No
519;66;Jubilado;Casado;Universitario;No;3782000;No;No;Celular;1;No
520;67;Gerente;Casado;Universitario;No;10171000;No;No;Celular;0;No
521;67;Empresario;Casado;Universitario;No;15265000;No;No;Celular;0;No
522;62;Trabajador Dependiente;Casado;Universitario;No;3075000;No;No;Fono Particular;0;No
523;62;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;1311000;No;No;Celular;0;Si
524;62;Trabajador Dependiente;Casado;Técnico Profesional;No;4290000;No;No;Fono Particular;0;No
525;66;Trabajador Dependiente;Casado;Universitario;No;6797000;No;No;Celular;0;No
526;61;Trabajador Dependiente;Casado;Universitario;No;3175000;No;No;Celular;0;No
527;63;Jubilado;Casado;Universitario;No;1310000;No;No;Celular;0;No
528;60;Trabajador Dependiente;Casado;Universitario;No;44000;No;No;Celular;2;No
529;64;Jubilado;Casado;Universitario;No;6538000;No;No;Celular;0;Si
530;68;Jubilado;Soltero;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
531;65;Jubilado;Casado;Universitario;No;15834000;No;No;Fono Particular;0;No
532;63;Jubilado;Casado;Universitario;No;8897000;No;No;Celular;0;No
533;60;Trabajador Dependiente;Divorciado;Universitario;No;3104000;No;No;Fono Particular;0;No
534;62;Trabajador Dependiente;Casado;Enseñanza Básica;No;2346000;No;No;Celular;2;No
535;60;Trabajador Dependiente;Casado;Universitario;No;1853000;No;No;Fono Particular;0;Si
536;61;Trabajador Dependiente;Casado;Universitario;No;2626000;No;No;Celular;0;Si
537;68;Jubilado;Divorciado;Enseñanza Media;No;0;No;No;Celular;0;No
538;65;Jubilado;Casado;Universitario;No;1164000;No;No;Fono Particular;0;No
539;64;Jubilado;Casado;Universitario;No;616000;No;No;Celular;0;No
540;61;Trabajador Dependiente;Casado;Universitario;No;2815000;No;No;Celular;0;No
541;66;Técnico;Casado;Técnico Profesional;No;353000;No;No;Celular;0;No
542;65;Jubilado;Casado;Universitario;No;2064000;No;No;Celular;0;No
543;60;Trabajador Dependiente;Casado;Universitario;No;2384000;No;No;Celular;0;Si
544;63;Trabajador Dependiente;Casado;Universitario;No;3020000;No;No;Fono Particular;1;No
545;60;Trabajador Dependiente;Casado;Enseñanza Básica;No;3230000;No;No;Celular;0;No
546;65;Jubilado;Casado;Universitario;No;579000;No;No;Celular;1;No
547;62;Trabajador Dependiente;Casado;Enseñanza Básica;No;2346000;No;No;Celular;5;Si
548;64;Trabajador Dependiente;Casado;Universitario;No;4000;No;No;Celular;4;No
549;67;Jubilado;Divorciado;Universitario;No;6850000;No;No;Fono Particular;1;No
550;68;Jubilado;Casado;Universitario;No;324000;No;No;Celular;6;No
551;63;Jubilado;Casado;Universitario;No;2795000;No;No;Celular;2;Si
552;68;Jubilado;Divorciado;Universitario;No;4572000;No;No;Celular;5;No
553;63;Jubilado;Divorciado;Universitario;No;482000;No;No;Fono Particular;3;Si
554;63;Trabajador Dependiente;Casado;Universitario;No;3020000;No;No;Fono Particular;0;No
555;60;Trabajador Dependiente;Casado;Universitario;No;2473000;No;No;Celular;0;Si
556;67;Jubilado;Casado;Enseñanza Media;No;0;No;No;Celular;4;No
557;65;Jubilado;Soltero;Universitario;No;2144000;No;No;Celular;4;Si
558;62;Técnico;Casado;Técnico Profesional;No;482000;No;No;Celular;1;Si
559;67;Jubilado;Casado;Universitario;No;324000;No;No;Celular;0;No
560;64;Gerente;Casado;Universitario;No;840000;No;No;Fono Particular;0;Si
561;62;Técnico;Casado;Técnico Profesional;No;482000;No;No;Celular;0;No
562;62;Trabajador Dependiente;Casado;Universitario;No;473000;No;No;Celular;2;No
563;63;Trabajador Dependiente;Casado;Universitario;No;4000;No;No;Celular;0;No
564;67;Jubilado;Divorciado;Universitario;No;4572000;No;No;Fono Particular;1;Si
565;63;Jubilado;Casado;Universitario;No;148000;No;No;Fono Particular;0;No
566;66;Jubilado;Divorciado;Universitario;No;6850000;No;No;Fono Particular;0;No
567;67;Jubilado;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
568;64;Jubilado;Casado;Técnico Profesional;No;426000;No;No;Fono Particular;0;Si
569;61;Trabajador Dependiente;Casado;Universitario;No;3588000;Si;No;Celular;0;Si
570;65;Jubilado;Divorciado;Universitario;No;344000;No;No;Celular;0;No
571;60;Trabajador Dependiente;Casado;Universitario;No;745000;No;No;Fono Particular;0;No
572;67;Jubilado;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
573;66;Jubilado;Casado;Universitario;No;154000;No;No;Celular;0;No
574;66;Trabajador Dependiente;Casado;Universitario;No;9064000;No;No;Celular;0;Si
575;67;Jubilado;Casado;Universitario;No;279000;No;No;Fono Particular;0;No
576;67;Jubilado;Casado;Universitario;No;324000;No;No;Celular;4;No
577;67;Trabajador Dependiente;Soltero;Enseñanza Básica;No;2493000;No;No;Celular;0;No
578;64;Jubilado;Casado;Universitario;No;579000;No;No;Celular;0;No
579;67;Trabajador Dependiente;Casado;Enseñanza Básica;No;1080000;No;No;Celular;2;No
580;61;Trabajador Dependiente;Casado;Universitario;No;2661000;No;No;Celular;3;No
581;64;Trabajador Dependiente;Casado;Universitario;No;813000;No;No;Fono Particular;0;No
582;64;Jubilado;Casado;Técnico Profesional;No;426000;No;No;Fono Particular;2;Si
583;63;Jubilado;Divorciado;Universitario;No;4189000;No;No;Celular;2;No
584;63;Jubilado;Casado;Universitario;No;2713000;No;No;Fono Particular;0;No
585;59;Trabajador Dependiente;Casado;Universitario;No;21446000;No;No;Fono Particular;0;No
586;67;Jubilado;Divorciado;Universitario;No;4572000;No;No;Celular;3;No
587;67;Jubilado;Casado;Enseñanza Media;No;0;No;No;Celular;2;No
588;63;Jubilado;Casado;Universitario;No;2398000;No;No;Celular;1;No
589;64;Trabajador Dependiente;Casado;Técnico Profesional;No;23592000;No;No;Celular;0;No
590;62;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;482000;No;No;Celular;0;Si
591;61;Trabajador Dependiente;Divorciado;Universitario;No;1806000;No;No;Celular;0;No
592;62;Trabajador Dependiente;Casado;Universitario;No;473000;No;No;Celular;1;No
593;61;Trabajador Dependiente;Casado;Enseñanza Básica;No;2346000;No;No;Celular;0;Si
594;59;Trabajador Dependiente;Casado;Técnico Profesional;No;647000;No;No;Fono Particular;0;No
595;63;Jubilado;Divorciado;Universitario;No;247000;No;No;Celular;0;No
596;64;Jubilado;Casado;Técnico Profesional;No;426000;No;No;Fono Particular;1;Si
597;62;Trabajador Dependiente;Casado;Universitario;No;473000;No;No;Celular;0;No
598;67;Trabajador Dependiente;Casado;Enseñanza Básica;No;1080000;No;No;Celular;0;No
599;64;Jubilado;Divorciado;Universitario;No;695000;No;No;Celular;0;Si
600;62;Trabajador Dependiente;Casado;Enseñanza Básica;No;1759000;No;No;Fono Particular;0;No
